RepoId,LangNum,AuthorNum,Age,CmmtNum,Vulb1Num,Vulb2Num,Vulb3Num,Vulb4Num,C,CPP,RUBY,JAVA,SHELL,PHP,CSHP,PYTHON,JAVASCRIPT,TYPESCRIPT
26189434,2,105,68,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2500559,5,172,106,18,0,0,1,1,0,0,0,0,1,1,0,0,1,0
2431044,6,30,107,18,0,2,0,1,0,0,0,0,1,0,0,1,0,0
23891194,8,1204,69,481,0,0,1,78,0,0,1,0,0,0,1,1,0,0
12735429,3,12,12,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2341146,4,85,108,14,2,0,0,2,1,1,0,0,1,0,0,0,0,0
10550954,4,61,98,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
253476,1,94,160,42,1,0,2,17,0,0,1,0,0,0,0,0,0,0
18031064,1,31,76,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25980738,9,35,51,16,0,0,2,36,1,1,0,0,0,0,0,0,1,0
2948347,2,115,102,10,0,0,0,2,0,0,0,0,0,0,0,0,1,0
6159714,3,16,86,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11426474,5,135,100,16,0,0,1,2,0,0,1,0,1,0,0,0,0,0
6909307,3,43,136,3,1,0,0,3,0,0,0,0,1,0,0,1,0,0
24011030,5,105,71,39,0,0,0,1,0,1,0,0,1,0,0,1,0,0
10707658,4,79,102,51,0,0,1,3,0,0,1,0,1,0,0,0,0,0
29417074,4,52,66,38,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5979499,9,33,86,18,4,0,4,0,0,0,1,0,1,0,0,0,1,0
17359210,7,143,204,48,22,0,0,28,1,1,0,0,1,0,0,1,0,0
4006755,5,85,49,10,0,0,0,2,0,0,0,0,1,1,0,0,1,0
1611530,9,135,145,30,17,0,1,0,1,1,0,0,1,0,0,1,0,0
11761227,2,47,78,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5834095,4,53,93,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13122868,3,30,83,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
535712,4,114,192,7,0,0,0,2,1,0,0,0,1,0,0,1,0,0
392785,4,70,128,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10906757,3,56,85,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117302,2,102,137,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15171803,5,67,71,26,0,0,1,2,0,0,0,0,1,0,0,1,0,0
6135596,1,32,94,7,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2871177,3,21,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7757171,2,22,49,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
44108,7,35,133,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
283325,13,128,166,23,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3962354,2,21,95,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0
10176112,2,158,86,12,1,0,1,3,0,0,0,0,0,0,0,1,0,0
16109206,5,10,69,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3228363,4,235,126,89,0,0,1,8,0,0,0,0,1,0,0,0,1,0
2751199,19,350,110,102,1,2,0,7,0,0,1,1,1,0,0,1,1,0
6651247,3,8,74,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28742698,3,42,62,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0
21202902,12,99,221,18,0,0,0,2,1,1,0,1,1,0,0,1,0,0
28998101,2,17,62,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10855300,1,44,84,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27046827,1,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1876926,4,32,86,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22894999,1,137,117,22,2,0,0,8,0,0,0,0,0,0,1,0,0,0
27551693,11,150,156,53,4,0,0,6,1,0,0,0,0,0,1,0,0,0
1212717,1,45,104,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2392967,3,27,105,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0
16737591,2,9,22,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28039,6,66,173,9,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2088982,2,43,108,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1403994,2,40,114,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18411972,14,127,76,364,22,0,36,17,1,0,0,0,1,0,0,1,0,0
25633649,2,43,68,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8586494,2,48,88,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4751958,6,36,95,54,0,0,8,5,0,0,0,0,1,0,0,1,1,0
11309795,14,32,85,16,0,0,0,1,1,1,0,1,1,0,0,1,0,0
27759161,9,141,67,16,0,0,0,1,0,0,0,0,1,0,0,1,1,0
4475362,5,173,96,29,0,0,0,12,0,0,0,0,1,0,0,0,1,0
22180681,1,5,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385294,1,26,89,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13100677,3,28,81,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12105498,5,49,83,17,0,0,2,2,0,0,0,0,1,0,0,0,1,1
10308334,1,14,78,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17066478,1,23,74,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24594933,3,71,70,20,0,0,2,1,0,0,0,0,1,0,0,0,1,0
7460261,3,30,55,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28685195,1,5,65,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0
367233,2,114,134,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2753802,3,64,105,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0
23007417,12,54,52,25,0,0,0,0,1,1,0,0,1,0,0,1,0,0
12063996,8,103,101,74,0,0,0,13,0,0,0,0,1,1,0,0,1,0
2126953,2,108,108,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3771441,3,11,55,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4095808,1,37,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29480568,3,32,64,73,0,0,4,23,0,0,0,1,1,0,0,0,0,0
12194665,3,25,59,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4366849,2,7,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
488520,2,63,123,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7411076,5,125,92,14,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6954048,3,211,112,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1691187,5,76,112,24,0,0,0,5,0,0,0,0,1,1,0,0,1,0
12882162,4,20,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
103175,2,30,140,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9601783,2,80,88,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18020144,3,14,62,11,0,0,0,28,0,0,0,0,0,0,0,0,1,0
372397,3,69,142,8,0,0,0,2,1,0,1,0,0,0,0,0,0,0
34465,2,82,206,5,0,0,0,5,0,0,1,0,0,0,0,0,0,0
1566874,3,205,112,19,0,0,0,2,0,0,0,0,0,1,0,0,0,0
19825320,9,38,75,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20089859,12,62,152,29,0,0,0,0,0,0,1,1,1,0,0,0,1,0
25306,4,42,15,51,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5210288,2,32,94,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16793428,1,21,75,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24106944,1,20,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15006401,6,9,71,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3041887,2,41,50,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8490649,2,25,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1645954,5,160,111,15,0,1,0,2,0,0,0,0,0,0,1,0,1,0
10660313,2,334,83,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20408831,1,118,103,37,0,0,0,11,0,0,0,0,0,0,0,0,0,0
19283751,1,16,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13123142,16,107,83,80,10,0,2,26,1,1,1,0,1,0,0,1,1,0
12712630,3,52,81,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0
27584181,19,37,68,34,1,0,0,4,1,1,0,0,1,1,0,1,0,0
1644480,2,14,108,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9454675,32,1458,243,414,21,0,2,60,1,1,0,1,1,1,0,1,1,0
1604375,10,157,112,24,1,0,0,14,0,0,1,1,1,1,0,1,1,0
4196881,9,90,91,8,0,0,0,0,1,0,1,0,1,0,0,1,1,0
3344917,1,21,100,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0
258750,8,420,134,64,0,0,14,14,0,0,1,0,1,0,0,1,1,0
14586398,2,5,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66801,4,123,187,38,0,0,0,11,0,0,1,0,0,0,0,0,1,0
10379106,1,50,77,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1303056,3,100,111,5,0,0,1,1,0,0,0,0,1,0,0,1,0,0
15606716,3,9,51,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2790220,3,844,108,92,0,0,1,2,0,0,0,0,1,0,0,1,0,0
12902206,3,90,216,7,0,0,0,3,1,0,0,0,1,0,0,1,0,0
9278888,2,107,88,20,0,0,2,2,0,0,0,1,1,0,0,0,0,0
3692188,5,324,91,104,3,0,0,21,0,0,0,0,1,0,0,0,1,0
3276413,2,33,94,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6378047,1,18,94,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1600085,3,52,155,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2641410,2,167,120,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7393427,11,5,86,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0
15188780,13,30,80,34,3,0,0,0,1,1,0,0,1,0,0,1,1,0
20831114,1,9,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786912,7,18,84,7,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8122790,5,215,133,49,0,0,2,8,0,0,0,0,0,0,0,1,1,0
1139119,6,122,162,6,0,0,0,9,1,1,0,0,1,0,0,0,0,0
2792391,1,13,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23246978,3,13,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98154,1,27,139,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8043756,6,127,107,137,1,0,10,8,0,1,0,0,0,0,0,1,0,0
3829913,4,32,49,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2641396,1,75,111,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3567379,1,51,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9343284,2,38,74,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9517907,6,54,86,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17810823,2,11,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7941882,3,143,104,25,0,0,0,6,0,0,0,0,0,0,0,0,1,0
2189967,4,84,140,13,0,0,0,1,0,0,0,0,0,0,0,1,1,0
372315,2,44,86,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
28955972,3,17,65,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18501766,1,35,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12751570,6,54,83,21,0,0,4,1,0,0,0,0,0,0,0,1,1,0
4815490,9,129,175,56,3,0,3,6,1,1,0,0,1,0,0,1,0,0
3037907,3,78,104,21,1,0,0,7,0,0,0,1,1,0,0,0,0,0
15533082,1,25,73,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0
5741131,2,78,95,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5397873,1,31,95,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23462682,1,39,70,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
680799,4,66,149,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26695164,2,40,48,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12635853,3,28,63,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13914116,11,944,162,109,1,0,8,17,0,0,0,0,1,1,0,1,1,0
17430647,1,21,71,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19245530,4,45,73,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1936391,1,53,102,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28612154,3,6,67,28,1,0,0,5,1,0,0,0,0,0,0,1,1,0
19160386,1,70,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13964535,1,24,51,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3291848,2,173,103,26,0,0,4,4,0,0,0,1,1,0,0,0,0,0
18490421,10,99,159,47,0,0,0,16,1,1,0,0,1,0,0,1,0,0
5561238,2,183,95,20,0,0,3,0,0,0,0,0,1,0,0,0,0,0
3206879,5,9,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13745124,2,23,83,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10717384,1,58,84,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3645885,1,48,159,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22897489,11,14,87,97,1,0,0,8,0,0,0,0,0,0,1,0,1,0
9265076,5,94,86,74,5,2,4,0,0,0,0,0,0,0,0,0,1,0
1147007,6,22,140,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0
15785507,2,82,84,10,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24957851,1,10,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13537369,2,41,81,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
605459,6,37,75,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0
24944719,1,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183338,10,26,119,4,1,0,0,0,0,0,1,1,0,0,0,1,1,0
12726564,5,25,83,9,0,0,6,3,0,0,0,0,0,0,0,1,1,0
13760299,1,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12750103,1,113,83,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22793191,2,28,64,14,0,0,0,4,0,0,0,0,0,0,0,0,1,0
2158019,1,42,106,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8161461,4,38,84,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0
8207159,6,9,76,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
13559106,7,64,82,38,0,0,1,11,0,0,0,0,1,0,0,1,1,0
23049318,7,58,73,22,0,0,0,0,1,1,1,0,1,0,0,0,0,0
571621,6,83,137,17,0,0,1,2,1,1,0,0,1,0,0,0,0,0
1968850,9,27,168,8,0,0,0,1,1,1,0,1,1,1,0,0,0,0
14724954,7,169,111,43,1,0,1,15,0,0,0,0,1,1,0,0,1,0
21134189,2,3,3,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73886,3,22,167,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26159299,6,20,44,27,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2206199,9,202,212,39,0,0,0,2,0,0,0,0,1,0,1,0,1,0
24143471,2,22,70,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3662248,6,226,101,18,0,0,0,4,0,0,1,0,1,0,0,0,1,0
20911895,1,54,70,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2156530,2,9,44,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
47476,4,249,146,24,1,0,0,9,0,0,0,0,1,0,0,1,0,0
10458768,17,35,85,4,0,0,0,1,1,1,0,0,1,0,0,1,1,0
19253877,2,2,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4501025,1,17,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1072845,3,83,118,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20502024,1,45,72,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0
1937202,9,142,109,29,0,0,1,4,0,0,0,1,1,0,0,1,1,0
9923468,2,28,87,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13546918,5,8,77,5,0,0,0,0,0,0,0,0,1,1,0,1,1,0
20037550,2,192,211,12,0,0,0,2,0,0,1,0,1,0,0,0,0,0
3894929,2,59,175,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2527983,10,50,107,17,0,0,4,0,1,1,0,0,0,1,0,0,1,0
28494793,2,16,62,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21141243,2,17,71,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16449263,1,26,77,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15458279,10,20,80,36,1,0,0,4,1,1,0,0,1,0,0,1,0,0
22260846,2,14,51,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3049190,5,29,60,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3559019,7,895,102,393,0,9,5,10,0,0,0,0,1,1,0,1,1,0
521583,9,2398,127,235,12,2,1,12,0,1,0,0,0,1,0,1,0,0
17562819,1,22,68,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29933948,27,185,76,71,0,0,0,0,1,1,1,1,1,0,0,1,1,0
17154258,3,29,25,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17378541,1,23,23,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11476171,1,27,80,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11683141,3,22,80,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27522241,3,239,102,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62804,1,42,141,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22974255,4,20,11,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17749733,3,13,77,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0
13765363,3,37,81,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3570431,4,87,98,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29453461,4,28,64,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23961941,10,43,71,38,0,0,0,1,0,0,1,0,1,1,0,1,1,0
19680412,2,19,21,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1453143,1,68,114,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4238355,4,52,71,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0
27046,6,108,134,18,0,0,0,2,0,0,1,0,1,0,0,0,1,0
24677392,25,233,303,302,5,1,22,56,1,1,1,0,1,0,0,1,1,0
269333,6,19,31,21,0,0,0,1,0,0,0,0,1,0,0,1,1,0
7748227,3,23,89,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15647547,1,4,30,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1957456,18,522,222,396,13,42,88,58,1,1,0,0,1,1,0,1,1,0
14000045,4,48,80,21,0,0,1,1,0,0,1,0,0,0,0,0,0,0
22300924,9,193,72,68,0,0,1,3,0,0,0,0,0,0,1,0,1,1
8097450,2,23,82,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9050463,2,10,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6704888,4,161,93,12,0,0,0,0,0,0,0,0,1,0,0,1,1,0
24747723,2,48,71,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
606145,1,61,125,9,1,0,2,3,0,0,0,0,0,0,1,0,0,0
21592194,3,9,61,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8019413,2,38,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16146440,7,109,79,34,0,1,3,2,0,0,0,0,1,0,0,0,1,0
2401243,2,59,107,7,0,0,0,2,0,0,0,0,1,0,0,1,0,0
26010099,4,13,69,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4308240,3,104,99,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7891564,3,24,82,52,0,0,0,15,0,0,0,1,1,0,0,0,0,0
8779606,2,264,120,24,0,0,1,7,0,0,0,1,1,0,0,0,0,0
24747351,3,38,77,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
612950,2,21,96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10082287,3,34,87,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0
22269384,3,16,68,16,0,0,0,3,0,0,0,1,1,0,0,0,0,0
165892,1,96,132,6,0,0,0,3,0,0,0,0,0,0,0,1,0,0
9831101,4,134,88,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21193524,11,318,100,42,0,0,0,4,0,0,1,1,1,0,0,1,0,0
16599849,8,32,78,52,0,0,0,7,0,0,0,0,1,0,1,0,1,0
26908699,7,62,69,16,0,0,0,1,0,0,0,0,1,0,1,1,1,0
8912617,6,94,87,29,1,1,0,2,0,0,0,1,1,0,0,0,1,0
9988318,9,74,123,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0
2805975,1,34,60,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0
2791470,3,10,35,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8243074,6,54,90,8,0,0,0,2,1,1,0,0,1,0,1,1,0,0
27392543,13,144,78,71,0,0,2,4,0,1,0,1,1,0,0,1,1,0
5757735,3,40,95,7,0,0,0,2,0,0,0,1,1,0,0,0,0,0
534602,3,103,126,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0
13224127,1,45,65,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4875730,6,112,97,28,0,0,1,4,0,0,1,0,1,0,0,0,1,0
20614352,1,23,63,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1040867,5,74,155,68,1,0,5,10,0,0,0,0,1,0,0,0,1,0
9171234,1,55,88,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11321096,6,171,85,61,0,0,0,19,0,0,0,0,1,0,0,1,1,0
12973222,5,69,82,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1
29447438,2,2,43,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21280887,3,114,73,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0
444380,4,150,125,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27380215,13,29,68,29,0,0,2,0,0,0,0,0,1,1,0,1,1,0
12971197,2,9,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4137249,5,195,93,27,2,0,0,2,0,0,1,0,1,0,0,0,0,0
970981,2,34,49,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11808187,1,22,84,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16944764,2,26,76,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5135922,2,28,88,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0
1582219,4,152,155,19,0,0,0,5,0,0,0,0,0,1,0,0,0,0
17277700,1,25,68,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
206387,13,134,177,60,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1186228,7,44,96,10,0,0,0,1,0,0,0,1,1,1,0,0,1,0
792833,9,89,118,65,6,5,3,26,1,0,0,0,1,1,0,0,1,0
5740758,2,45,88,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3254430,4,54,95,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0
14267375,4,14,73,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12028300,3,71,84,8,1,0,0,3,0,0,0,0,0,0,0,0,1,0
541109,11,151,237,68,3,0,1,0,1,1,0,0,0,0,0,0,1,0
25947175,18,106,68,20,0,0,1,4,1,1,0,1,1,1,0,1,0,0
19361153,3,49,72,12,1,0,0,3,0,0,0,0,0,0,0,1,0,0
6005548,2,14,93,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22524673,4,9,64,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15900151,2,30,76,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12791945,4,82,83,6,0,0,0,2,0,0,0,1,0,0,1,0,1,0
1183708,6,30,112,6,8,0,1,0,1,1,0,0,1,0,0,0,0,0
12671473,1,83,55,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0
3287270,2,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9414021,1,38,80,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18277389,14,134,77,15,1,0,0,1,1,0,0,0,1,0,0,0,1,0
21255865,2,10,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2641405,2,204,115,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18456451,2,6,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6206373,3,14,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22513180,6,13,67,13,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3080613,3,111,161,8,0,0,0,2,0,0,0,0,1,0,0,1,0,0
22676524,4,15,72,16,28,0,0,2,0,0,0,0,0,0,0,0,1,0
3099649,1,59,98,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2527828,4,345,141,25,1,0,0,2,0,0,0,0,1,0,0,1,0,0
465681,13,176,193,27,3,0,0,4,1,1,0,0,1,0,0,1,1,0
2686502,7,365,113,205,2,1,6,2,0,0,0,0,1,1,0,0,1,0
11718424,4,165,126,18,0,0,2,5,0,0,0,0,1,0,1,0,0,0
11358922,3,18,46,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12998237,2,25,82,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595090,5,76,89,8,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1352324,2,69,138,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0
5409008,4,64,96,51,0,0,2,24,0,0,0,0,1,1,0,0,0,0
5421296,8,86,96,7,0,0,0,1,1,1,0,0,1,0,0,1,0,0
4001241,6,14,100,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0
6174666,2,11,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27283062,2,177,68,31,3,0,0,7,0,0,0,0,1,0,0,1,0,0
2319498,17,189,108,164,0,0,0,0,1,1,0,1,1,0,0,0,1,0
25312557,2,32,62,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1208360,8,296,157,68,8,0,1,30,1,1,0,0,1,0,0,1,1,0
18628501,1,106,75,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23820175,2,35,59,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
949129,17,54,117,77,0,0,5,8,1,1,0,1,1,0,0,1,0,0
1745896,2,63,135,6,2,0,0,2,0,0,0,0,1,0,0,1,0,0
17111225,1,8,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2883533,3,39,103,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19227725,3,64,259,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0
10726545,2,11,82,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12858211,2,27,80,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1494150,3,33,113,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27135535,12,32,69,13,1,0,0,1,1,1,0,0,1,0,0,1,0,0
